run_group,check_rep,scenario,metric,n,mean,sd,ci95_half_width,relative_half_width,passed,criterion
r20260612_134238,70,baseline,D_resources,70,0.380767938523452,0.01674226054734535,0.0039221224430590635,0.01030055854562843,True,rel_hw<=0.05
r20260612_134238,70,baseline,MEAN_RESOURCES,70,1.6244017889083946,0.04460001624599168,0.010448214217221648,0.00643203811308463,True,rel_hw<=0.05
r20260612_134238,70,ce_strong,MEAN_LOCAL_CE_ACTIVATION,70,0.01908551522841871,0.002559955817199286,0.0005997075565443244,0.03142213083413897,True,rel_hw<=0.05
r20260612_134238,70,ce_strong,CEI_SIM,70,0.6415189954195184,0.0016029820931835457,0.0003755222913726461,0.0005853642589758001,True,rel_hw<=0.05
r20260612_134238,70,ce_strong,UNEMPLOYMENT,70,0.09037721506870723,2.404473139775326e-05,5.632834370589709e-06,6.23258236747777e-05,True,rel_hw<=0.05
r20260612_134238,70,ce_strong,D_adv_exposure,70,0.17463469523273376,0.004308333009980471,0.0010092908029254103,0.0057794403430563406,True,rel_hw<=0.05
r20260612_134238,70,ce_strong,D_resources,70,0.7730597997846629,0.002770099363272054,0.0006489367938976223,0.0008394393216131336,True,rel_hw<=0.05
r20260612_134238,70,ce_strong,MEAN_RESOURCES,70,5.252033025750346,0.09630398254100887,0.02256063392466734,0.0042956001636041035,True,rel_hw<=0.05
r20260612_134238,75,ce_off,MEAN_LOCAL_CE_ACTIVATION,75,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,75,ce_off,CEI_SIM,75,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,75,ce_off,UNEMPLOYMENT,75,0.09999999999999999,2.79424839605701e-17,6.323979449493082e-18,6.323979449493082e-17,True,rel_hw<=0.05
r20260612_134238,75,ce_off,D_adv_exposure,75,0.02997614514696179,0.00035821048860816323,8.107066543359239e-05,0.0027045060342526816,True,rel_hw<=0.05
r20260612_134238,75,ce_off,D_resources,75,0.027410543161601096,0.013627310552858388,0.0030841507150811795,0.11251695002533577,False,rel_hw<=0.05
r20260612_134238,75,ce_off,MEAN_RESOURCES,75,1.0284093411368993,0.014266679913658875,0.0032288536235285255,0.0031396580081225734,True,rel_hw<=0.05
r20260612_134238,75,ce_light,MEAN_LOCAL_CE_ACTIVATION,75,0.023919183888906355,0.010298552604258979,0.0023307818703863174,0.09744403827537473,False,rel_hw<=0.05
r20260612_134238,75,ce_light,CEI_SIM,75,0.563370232542857,0.0036018760070757245,0.0008151812802509469,0.0014469725824374897,True,rel_hw<=0.05
r20260612_134238,75,ce_light,UNEMPLOYMENT,75,0.09154944651185716,5.402814010613506e-05,1.222771920376402e-05,0.00013356409754132517,True,rel_hw<=0.05
r20260612_134238,75,ce_light,D_adv_exposure,75,0.1776485531878304,0.007935154627288879,0.0017958945547696028,0.01010925517007041,True,rel_hw<=0.05
r20260612_134238,75,ce_light,D_resources,75,0.15090203834345,0.018803593304692473,0.004255653785229006,0.028201433406374692,True,rel_hw<=0.05
r20260612_134238,75,ce_light,MEAN_RESOURCES,75,1.179006405882784,0.026346998555414954,0.005962887109656542,0.005057552766383669,True,rel_hw<=0.05
r20260612_134238,75,baseline,MEAN_LOCAL_CE_ACTIVATION,75,0.01875279699759551,0.0006871782611984565,0.00015552308120100162,0.008293327188522484,True,rel_hw<=0.05
r20260612_134238,75,baseline,CEI_SIM,75,0.6187309791914398,0.0015934748531275969,0.00036063730907684595,0.0005828660939979573,True,rel_hw<=0.05
r20260612_134238,75,baseline,UNEMPLOYMENT,75,0.09071903531212841,2.3902122796912866e-05,5.4095596361524434e-06,5.9629818786545544e-05,True,rel_hw<=0.05
r20260612_134238,75,baseline,D_adv_exposure,75,0.17012608191507914,0.000365824051637447,8.279377695805646e-05,0.0004866612810103048,True,rel_hw<=0.05
r20260612_134238,75,baseline,D_resources,75,0.38085468785927395,0.01637204664113639,0.0037053429698945197,0.00972902024843566,True,rel_hw<=0.05
r20260612_134238,75,baseline,MEAN_RESOURCES,75,1.6245957056709341,0.043593302664955494,0.009866093171162937,0.006072952880968244,True,rel_hw<=0.05
r20260612_134238,75,ce_strong,MEAN_LOCAL_CE_ACTIVATION,75,0.018975030633718866,0.002518452371808511,0.0005699794286835189,0.030038393069608982,True,rel_hw<=0.05
r20260612_134238,75,ce_strong,CEI_SIM,75,0.6415256628675318,0.0016014223436885558,0.0003624359955162286,0.0005649594653722649,True,rel_hw<=0.05
r20260612_134238,75,ce_strong,UNEMPLOYMENT,75,0.09037711505698703,2.4021335155328738e-05,5.43653993274352e-06,6.015394416291697e-05,True,rel_hw<=0.05
r20260612_134238,75,ce_strong,D_adv_exposure,75,0.174830947657725,0.0043437928096735435,0.0009830928596038404,0.005623105478604903,True,rel_hw<=0.05
r20260612_134238,75,ce_strong,D_resources,75,0.7730355697232945,0.0027179281658789253,0.0006151250508176392,0.0007957267102700347,True,rel_hw<=0.05
r20260612_134238,75,ce_strong,MEAN_RESOURCES,75,5.2505528003909365,0.09469211437197675,0.021430842947335875,0.00408163554621148,True,rel_hw<=0.05
r20260612_134238,80,ce_off,MEAN_LOCAL_CE_ACTIVATION,80,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,80,ce_off,CEI_SIM,80,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,80,ce_off,UNEMPLOYMENT,80,0.1,1.3965345697270692e-17,3.0602913062213835e-18,3.0602913062213833e-17,True,rel_hw<=0.05
r20260612_134238,80,ce_off,D_adv_exposure,80,0.02997672904771239,0.00035029533073536204,7.676184882905401e-05,0.0025607146365727957,True,rel_hw<=0.05
r20260612_134238,80,ce_off,D_resources,80,0.027357739992045594,0.01361043562394646,0.0029825182073358464,0.1090191736672338,False,rel_hw<=0.05
r20260612_134238,80,ce_off,MEAN_RESOURCES,80,1.0283526376269188,0.014239744249088165,0.003120421540070938,0.0030343886191334024,True,rel_hw<=0.05
r20260612_134238,80,ce_light,MEAN_LOCAL_CE_ACTIVATION,80,0.02423408238542113,0.010606305671648688,0.002324209206250907,0.09590663138329171,False,rel_hw<=0.05
r20260612_134238,80,ce_light,CEI_SIM,80,0.563400825049138,0.0035394345008261745,0.0007756127822840254,0.0013766624892968145,True,rel_hw<=0.05
r20260612_134238,80,ce_light,UNEMPLOYMENT,80,0.09154898762426293,5.3091517512391614e-05,1.1634191734260161e-05,0.0001270815990015032,True,rel_hw<=0.05
r20260612_134238,80,ce_light,D_adv_exposure,80,0.17736404298386468,0.007843822084443874,0.0017188532996545984,0.009691103510822469,True,rel_hw<=0.05
r20260612_134238,80,ce_light,D_resources,80,0.15141132497848217,0.018753205972234666,0.00410947744829723,0.02714114977120271,True,rel_hw<=0.05
r20260612_134238,80,ce_light,MEAN_RESOURCES,80,1.1797171131201565,0.0262636960410182,0.005755286149434662,0.004878530696408126,True,rel_hw<=0.05
r20260612_134238,80,baseline,MEAN_LOCAL_CE_ACTIVATION,80,0.01878032253695116,0.0006950986309776375,0.00015232020341343776,0.008110627659016009,True,rel_hw<=0.05
r20260612_134238,80,baseline,CEI_SIM,80,0.6187611442095916,0.0016219697219803952,0.00035542978646787063,0.0005744216323116059,True,rel_hw<=0.05
r20260612_134238,80,baseline,UNEMPLOYMENT,80,0.09071858283685613,2.432954582970471e-05,5.3314467970177925e-06,5.8769070572956434e-05,True,rel_hw<=0.05
r20260612_134238,80,baseline,D_adv_exposure,80,0.17011431074859087,0.0003574489823484009,7.832946185587638e-05,0.00046045192500963775,True,rel_hw<=0.05
r20260612_134238,80,baseline,D_resources,80,0.38099729873431787,0.016178617685185633,0.0035452959147534257,0.009305304595415724,True,rel_hw<=0.05
r20260612_134238,80,baseline,MEAN_RESOURCES,80,1.6249235353808476,0.043145925356123896,0.009454767760745634,0.005818592416737713,True,rel_hw<=0.05
r20260612_134238,80,ce_strong,MEAN_LOCAL_CE_ACTIVATION,80,0.018912848732051298,0.0024526195000511334,0.0005374539446554765,0.028417397731557065,True,rel_hw<=0.05
r20260612_134238,80,ce_strong,CEI_SIM,80,0.6415376006341063,0.0016161846760667288,0.0003541620823881109,0.0005520519483784759,True,rel_hw<=0.05
r20260612_134238,80,ce_strong,UNEMPLOYMENT,80,0.09037693599048842,2.4242770141000824e-05,5.31243123582164e-06,5.878082917505345e-05,True,rel_hw<=0.05
r20260612_134238,80,ce_strong,D_adv_exposure,80,0.17466488504770025,0.0043416168362506264,0.0009513987370551694,0.005446994894224711,True,rel_hw<=0.05
r20260612_134238,80,ce_strong,D_resources,80,0.7731512833238015,0.002716140061497676,0.0005952004337640877,0.0007698369602457393,True,rel_hw<=0.05
r20260612_134238,80,ce_strong,MEAN_RESOURCES,80,5.253776140354627,0.09386153522693039,0.02056831577751093,0.003914958541823706,True,rel_hw<=0.05
r20260612_134238,85,ce_off,MEAN_LOCAL_CE_ACTIVATION,85,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,85,ce_off,CEI_SIM,85,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,85,ce_off,UNEMPLOYMENT,85,0.09999999999999998,4.1880447868168455e-17,8.903441835098303e-18,8.903441835098306e-17,True,rel_hw<=0.05
r20260612_134238,85,ce_off,D_adv_exposure,85,0.029971945919172124,0.0003596222437310971,7.645275761487206e-05,0.0025508106087288648,True,rel_hw<=0.05
r20260612_134238,85,ce_off,D_resources,85,0.027651725275346033,0.01346398883472384,0.0028623342767422795,0.10351376806474728,False,rel_hw<=0.05
r20260612_134238,85,ce_off,MEAN_RESOURCES,85,1.0286596872725342,0.014092295377288623,0.002995907126152734,0.0029124375760231336,True,rel_hw<=0.05
r20260612_134238,85,ce_light,MEAN_LOCAL_CE_ACTIVATION,85,0.024189107344482014,0.010750524548420628,0.002285473887837997,0.09448359773223942,False,rel_hw<=0.05
r20260612_134238,85,ce_light,CEI_SIM,85,0.5634084596741988,0.003571663771728626,0.0007593066040318912,0.0013477018156081186,True,rel_hw<=0.05
r20260612_134238,85,ce_light,UNEMPLOYMENT,85,0.09154887310488702,5.3574956575928364e-05,1.1389599060478148e-05,0.0001244100410436418,True,rel_hw<=0.05
r20260612_134238,85,ce_light,D_adv_exposure,85,0.17723048422847124,0.008080867546502418,0.0017179265705059967,0.009693177660629671,True,rel_hw<=0.05
r20260612_134238,85,ce_light,D_resources,85,0.1506801484878492,0.01908084059725852,0.0040564311766015295,0.026920806870114274,True,rel_hw<=0.05
r20260612_134238,85,ce_light,MEAN_RESOURCES,85,1.1787141006653064,0.026657747816073427,0.005667219889391989,0.004807968180064375,True,rel_hw<=0.05
r20260612_134238,85,baseline,MEAN_LOCAL_CE_ACTIVATION,85,0.01881223533054388,0.0007071083666615324,0.00015032547487314266,0.007990835338375316,True,rel_hw<=0.05
r20260612_134238,85,baseline,CEI_SIM,85,0.618805783779355,0.0016443963196771942,0.0003495852535336293,0.000564935336251284,True,rel_hw<=0.05
r20260612_134238,85,baseline,UNEMPLOYMENT,85,0.09071791324330969,2.4665944795156978e-05,5.24377880300424e-06,5.780312416292227e-05,True,rel_hw<=0.05
r20260612_134238,85,baseline,D_adv_exposure,85,0.17011949492378023,0.0003541466522280849,7.528869149472722e-05,0.00044256357290773355,True,rel_hw<=0.05
r20260612_134238,85,baseline,D_resources,85,0.38078394050366215,0.016712192682143006,0.0035528759374970605,0.009330424840915504,True,rel_hw<=0.05
r20260612_134238,85,baseline,MEAN_RESOURCES,85,1.6243623858640592,0.044292984172243956,0.009416327387946585,0.005796937598341202,True,rel_hw<=0.05
r20260612_134238,85,ce_strong,MEAN_LOCAL_CE_ACTIVATION,85,0.018830488980645287,0.0024121469470603117,0.0005128027787206338,0.027232578997163193,True,rel_hw<=0.05
r20260612_134238,85,ce_strong,CEI_SIM,85,0.6414783509014402,0.0016412107090446122,0.00034890801868013045,0.0005439123833093135,True,rel_hw<=0.05
r20260612_134238,85,ce_strong,UNEMPLOYMENT,85,0.0903778247364784,2.461816063566909e-05,5.233620280201937e-06,5.790823463014304e-05,True,rel_hw<=0.05
r20260612_134238,85,ce_strong,D_adv_exposure,85,0.17463987961319893,0.0044739816816120334,0.0009511320365750922,0.005446247665090623,True,rel_hw<=0.05
r20260612_134238,85,ce_strong,D_resources,85,0.7732092969805151,0.0026841260870094966,0.0005706233268800089,0.0007379933597647735,True,rel_hw<=0.05
r20260612_134238,85,ce_strong,MEAN_RESOURCES,85,5.255924362499125,0.09243448449721772,0.01965081793940866,0.003738793898865193,True,rel_hw<=0.05
r20260612_134238,90,ce_off,MEAN_LOCAL_CE_ACTIVATION,90,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,90,ce_off,CEI_SIM,90,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,90,ce_off,UNEMPLOYMENT,90,0.1,1.3955535126550046e-17,2.8832434284704412e-18,2.883243428470441e-17,True,rel_hw<=0.05
r20260612_134238,90,ce_off,D_adv_exposure,90,0.029963521381609664,0.00036103859200091297,7.459134589761803e-05,0.0024894051986626324,True,rel_hw<=0.05
r20260612_134238,90,ce_off,D_resources,90,0.027619182839770145,0.013288640147202333,0.0027454614982722857,0.09940415377963203,False,rel_hw<=0.05
r20260612_134238,90,ce_off,MEAN_RESOURCES,90,1.0286199416477901,0.013906571941200624,0.002873127529573299,0.0027931866895081906,True,rel_hw<=0.05
r20260612_134238,90,ce_light,MEAN_LOCAL_CE_ACTIVATION,90,0.024145224673473152,0.010871149655782064,0.0022460027881926834,0.09302057937196277,False,rel_hw<=0.05
r20260612_134238,90,ce_light,CEI_SIM,90,0.5634070792596836,0.0035316586265553467,0.000729648231635665,0.0012950640105453097,True,rel_hw<=0.05
r20260612_134238,90,ce_light,UNEMPLOYMENT,90,0.09154889381110477,5.297487939832936e-05,1.0944723474534801e-05,0.00011955058132234056,True,rel_hw<=0.05
r20260612_134238,90,ce_light,D_adv_exposure,90,0.1773388179960708,0.008208115120671296,0.0016958141531083558,0.009562566009354642,True,rel_hw<=0.05
r20260612_134238,90,ce_light,D_resources,90,0.1502623746646425,0.01868203958929668,0.0038597493673881234,0.025686732131063157,True,rel_hw<=0.05
r20260612_134238,90,ce_light,MEAN_RESOURCES,90,1.1781106726147486,0.026104467153547695,0.005393238789603857,0.004577871090526559,True,rel_hw<=0.05
r20260612_134238,90,baseline,MEAN_LOCAL_CE_ACTIVATION,90,0.018790560214350722,0.0007129189939280036,0.00014729059012320514,0.007838541716851869,True,rel_hw<=0.05
r20260612_134238,90,baseline,CEI_SIM,90,0.6188334753257742,0.0016085347263880203,0.00033232671748297703,0.0005370212354915502,True,rel_hw<=0.05
r20260612_134238,90,baseline,UNEMPLOYMENT,90,0.0907174978701134,2.4128020895819458e-05,4.98490076224448e-06,5.494971619898194e-05,True,rel_hw<=0.05
r20260612_134238,90,baseline,D_adv_exposure,90,0.17012445819771896,0.00034667435926714934,7.162366466869461e-05,0.0004210074519999556,True,rel_hw<=0.05
r20260612_134238,90,baseline,D_resources,90,0.3807992279509527,0.016672342261464405,0.003444541597772523,0.00904555824944105,True,rel_hw<=0.05
r20260612_134238,90,baseline,MEAN_RESOURCES,90,1.624348350975268,0.044222960689707554,0.009136558336163685,0.005624753046769828,True,rel_hw<=0.05
r20260612_134238,90,ce_strong,MEAN_LOCAL_CE_ACTIVATION,90,0.018761488892490873,0.002389340456352315,0.0004936428525804172,0.026311496673272747,True,rel_hw<=0.05
r20260612_134238,90,ce_strong,CEI_SIM,90,0.6414683166788093,0.0016310115621087267,0.00033697047985374015,0.0005253111823174662,True,rel_hw<=0.05
r20260612_134238,90,ce_strong,UNEMPLOYMENT,90,0.09037797524981786,2.4465173431631036e-05,5.05455719780613e-06,5.59268691717711e-05,True,rel_hw<=0.05
r20260612_134238,90,ce_strong,D_adv_exposure,90,0.17455689838415336,0.004435108043474466,0.0009163028149724098,0.005249307380312583,True,rel_hw<=0.05
r20260612_134238,90,ce_strong,D_resources,90,0.77319000302327,0.0026492771039270755,0.000547346320354486,0.0007079066183141183,True,rel_hw<=0.05
r20260612_134238,90,ce_strong,MEAN_RESOURCES,90,5.256436322082945,0.09102168066891857,0.01880527405485968,0.003577570982046596,True,rel_hw<=0.05
r20260612_134238,95,ce_off,MEAN_LOCAL_CE_ACTIVATION,95,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,95,ce_off,CEI_SIM,95,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,95,ce_off,UNEMPLOYMENT,95,0.09999999999999998,4.1854231622802476e-17,8.416540975278033e-18,8.416540975278034e-17,True,rel_hw<=0.05
r20260612_134238,95,ce_off,D_adv_exposure,95,0.02994851422710906,0.00035923247893443347,7.223869036351253e-05,0.0024120959662874654,True,rel_hw<=0.05
r20260612_134238,95,ce_off,D_resources,95,0.027769127119560456,0.013453383490111754,0.0027053645237382776,0.09742346282943226,False,rel_hw<=0.05
r20260612_134238,95,ce_off,MEAN_RESOURCES,95,1.028783359819987,0.014079666355365646,0.0028313048454966195,0.002752090436213929,True,rel_hw<=0.05
r20260612_134238,95,ce_light,MEAN_LOCAL_CE_ACTIVATION,95,0.023966217200173192,0.010699833950973825,0.002151648408902562,0.08977839059586813,False,rel_hw<=0.05
r20260612_134238,95,ce_light,CEI_SIM,95,0.5634569759212061,0.0035129178060570774,0.0007064188138471309,0.0012537227224708573,True,rel_hw<=0.05
r20260612_134238,95,ce_light,UNEMPLOYMENT,95,0.09154814536118194,5.269376709085581e-05,1.0596282207706895e-05,0.00011574546011720636,True,rel_hw<=0.05
r20260612_134238,95,ce_light,D_adv_exposure,95,0.17722786696760026,0.008316063113077114,0.0016722917428038347,0.009435828413539238,True,rel_hw<=0.05
r20260612_134238,95,ce_light,D_resources,95,0.14970178315648008,0.01864224189647653,0.003748801177543482,0.025041793748207662,True,rel_hw<=0.05
r20260612_134238,95,ce_light,MEAN_RESOURCES,95,1.1773297755473453,0.026021160339231096,0.0052326408520208265,0.0044444988657389144,True,rel_hw<=0.05
r20260612_134238,95,baseline,MEAN_LOCAL_CE_ACTIVATION,95,0.018775094097071787,0.0007137048568903229,0.00014352016365771085,0.0076441781285183875,True,rel_hw<=0.05
r20260612_134238,95,baseline,CEI_SIM,95,0.6188858366853004,0.001612012522389647,0.0003241624304473447,0.0005237838890990477,True,rel_hw<=0.05
r20260612_134238,95,baseline,UNEMPLOYMENT,95,0.09071671244972049,2.4180187835843914e-05,4.862436456710011e-06,5.360022784561339e-05,True,rel_hw<=0.05
r20260612_134238,95,baseline,D_adv_exposure,95,0.17012171183589053,0.000342327082668132,6.88391545253938e-05,0.0004046464956324924,True,rel_hw<=0.05
r20260612_134238,95,baseline,D_resources,95,0.3809573777369759,0.01674437019641741,0.0033671548228015246,0.008838665476971827,True,rel_hw<=0.05
r20260612_134238,95,baseline,MEAN_RESOURCES,95,1.6247524134556905,0.044436760296947445,0.008935866203887168,0.005499832546721041,True,rel_hw<=0.05
r20260612_134238,95,ce_strong,MEAN_LOCAL_CE_ACTIVATION,95,0.01878085397541974,0.002501513155173011,0.0005030336755540931,0.026784387771315418,True,rel_hw<=0.05
r20260612_134238,95,ce_strong,CEI_SIM,95,0.6415096951666586,0.0016247928231888811,0.0003267324435901622,0.0005093180135107389,True,rel_hw<=0.05
r20260612_134238,95,ce_strong,UNEMPLOYMENT,95,0.09037735457250011,2.4371892347833274e-05,4.900986653852445e-06,5.4228038395623835e-05,True,rel_hw<=0.05
r20260612_134238,95,ce_strong,D_adv_exposure,95,0.17462082064664913,0.0045867943648382455,0.0009223665378628821,0.0052821108871623085,True,rel_hw<=0.05
r20260612_134238,95,ce_strong,D_resources,95,0.7732093736193019,0.0026936570699832227,0.0005416722329818067,0.0007005505254628547,True,rel_hw<=0.05
r20260612_134238,95,ce_strong,MEAN_RESOURCES,95,5.257129109289608,0.09306866783206628,0.018715341936808377,0.003559992830257381,True,rel_hw<=0.05
r20260612_134238,100,ce_off,MEAN_LOCAL_CE_ACTIVATION,100,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,100,ce_off,CEI_SIM,100,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,100,ce_off,UNEMPLOYMENT,100,0.1,1.3947701538996772e-17,2.733749501643367e-18,2.733749501643367e-17,True,rel_hw<=0.05
r20260612_134238,100,ce_off,D_adv_exposure,100,0.029933791797661473,0.00035762561732437145,7.00946209955768e-05,0.0023416552593598524,True,rel_hw<=0.05
r20260612_134238,100,ce_off,D_resources,100,0.027829662983574508,0.013283817063519736,0.002603628144449868,0.09355586325233507,False,rel_hw<=0.05
r20260612_134238,100,ce_off,MEAN_RESOURCES,100,1.0288425315833938,0.013902789158660592,0.002724946675097476,0.002648555625809685,True,rel_hw<=0.05
r20260612_134238,100,ce_light,MEAN_LOCAL_CE_ACTIVATION,100,0.023672897244003586,0.010506307337944701,0.002059236238237161,0.08698708134505048,False,rel_hw<=0.05
r20260612_134238,100,ce_light,CEI_SIM,100,0.5635050255090303,0.0034782300356791702,0.0006817330869931174,0.001209808353310227,True,rel_hw<=0.05
r20260612_134238,100,ce_light,UNEMPLOYMENT,100,0.09154742461736458,5.2173450535187604e-05,1.0225996304896771e-05,0.00011170162730014275,True,rel_hw<=0.05
r20260612_134238,100,ce_light,D_adv_exposure,100,0.17737124907738322,0.008462720086424977,0.0016586931369392953,0.00935153327028578,True,rel_hw<=0.05
r20260612_134238,100,ce_light,D_resources,100,0.14940199817052585,0.018756010727657858,0.0036761781026209404,0.024605950038399018,True,rel_hw<=0.05
r20260612_134238,100,ce_light,MEAN_RESOURCES,100,1.1769246464078393,0.026156870240327344,0.005126746567104159,0.004356053365652425,True,rel_hw<=0.05
r20260612_134238,100,baseline,MEAN_LOCAL_CE_ACTIVATION,100,0.01882373414805425,0.000748861607454473,0.0001467768750610767,0.007797436677899988,True,rel_hw<=0.05
r20260612_134238,100,baseline,CEI_SIM,100,0.618964728801878,0.00162609415407301,0.00031871445419831,0.0005149153729894131,True,rel_hw<=0.05
r20260612_134238,100,baseline,UNEMPLOYMENT,100,0.09071552906797184,2.439141231109435e-05,4.780716812974492e-06,5.270009293990194e-05,True,rel_hw<=0.05
r20260612_134238,100,baseline,D_adv_exposure,100,0.17011971537370027,0.00034431836653378697,6.748639984062224e-05,0.0003966994636240458,True,rel_hw<=0.05
r20260612_134238,100,baseline,D_resources,100,0.38089463854225997,0.01656692994190051,0.0032471182686124997,0.008524977618586864,True,rel_hw<=0.05
r20260612_134238,100,baseline,MEAN_RESOURCES,100,1.6245503239413426,0.04398488046162419,0.00862103657047834,0.00530672176997431,True,rel_hw<=0.05
r20260612_134238,100,ce_strong,MEAN_LOCAL_CE_ACTIVATION,100,0.01880284489413538,0.002451037451903522,0.0004804033405730903,0.025549502922450232,True,rel_hw<=0.05
r20260612_134238,100,ce_strong,CEI_SIM,100,0.6415552173437423,0.001614118817641906,0.0003163672882578135,0.0004931255793814321,True,rel_hw<=0.05
r20260612_134238,100,ce_strong,UNEMPLOYMENT,100,0.09037667173984387,2.4211782264628653e-05,4.745509323867216e-06,5.25081222013522e-05,True,rel_hw<=0.05
r20260612_134238,100,ce_strong,D_adv_exposure,100,0.1745172873054351,0.004498103535038045,0.0008816282928674568,0.005051810662885543,True,rel_hw<=0.05
r20260612_134238,100,ce_strong,D_resources,100,0.7731727535422067,0.0027220255859777016,0.0005335170148516295,0.0006900359750228904,True,rel_hw<=0.05
r20260612_134238,100,ce_strong,MEAN_RESOURCES,100,5.255503173676024,0.09340646701042925,0.018307667534044135,0.0034835232572485767,True,rel_hw<=0.05
